carat,table,x,y,z,cut_Ideal,cut_Premium,color_E,color_I,clarity_SI2,clarity_VVS1,price
1.51,60.0,7.26,7.21,4.63,False,False,False,True,False,True,9471.0
1.23,58.0,6.94,6.9,4.21,False,True,False,False,False,False,9471.0
1.51,57.0,7.29,7.25,4.61,False,False,False,False,True,False,9471.0
1.51,55.0,7.39,7.35,4.61,True,False,False,False,True,False,9471.0
1.35,59.0,7.04,7.01,4.41,False,True,False,False,False,False,9471.0
1.51,53.0,7.37,7.33,4.62,True,False,False,True,False,False,9471.0
1.51,60.0,7.46,7.33,4.5,False,True,False,True,False,False,9471.0
1.51,58.0,7.53,7.46,4.49,False,True,False,False,True,False,9471.0
1.01,59.0,6.37,6.43,4.02,False,False,False,False,False,True,9474.0
1.51,57.0,7.36,7.43,4.57,False,False,True,False,False,False,9474.0
1.51,62.0,7.21,7.31,4.57,False,False,True,False,False,False,9474.0
1.59,60.0,7.61,7.57,4.55,True,False,False,True,False,False,9474.0
2.0,57.0,7.91,7.86,4.99,False,False,False,False,True,False,9475.0
1.22,59.0,6.87,6.91,4.19,False,False,True,False,False,False,9475.0
1.2,60.0,7.0,6.91,4.15,False,True,False,False,False,False,9475.0
1.53,59.0,7.62,7.55,4.43,False,True,False,False,False,False,9476.0
1.24,57.0,5.7,5.71,4.25,True,False,False,False,False,False,9478.0
1.57,59.0,7.44,7.42,4.62,False,True,False,True,False,False,9478.0
1.5,60.0,7.25,7.19,4.5,False,True,False,True,False,False,9479.0
1.01,55.0,6.6,6.56,3.95,True,False,True,False,False,False,9479.0
2.04,55.0,8.07,8.04,5.11,True,False,False,False,True,False,9482.0
1.52,57.0,7.42,7.38,4.54,True,False,False,True,False,False,9483.0
1.01,56.0,6.43,6.35,4.01,True,False,True,False,False,False,9483.0
1.05,56.0,6.55,6.53,4.03,True,False,False,False,False,False,9483.0
1.21,56.0,6.88,6.92,4.17,False,False,False,False,False,False,9484.0
1.1,57.0,6.7,6.69,4.05,False,True,False,False,False,False,9486.0
1.0,58.0,6.37,6.42,3.92,False,False,False,False,False,False,9487.0
1.27,57.0,6.9,6.93,4.28,True,False,False,False,False,False,9489.0
1.23,60.0,6.94,6.9,4.24,False,True,False,False,False,False,9489.0
1.0,57.0,6.39,6.41,3.95,False,False,False,False,False,True,9492.0
1.73,60.0,7.6,7.55,4.73,False,True,False,False,True,False,9494.0
1.56,57.0,7.48,7.54,4.6,False,False,False,True,False,False,9494.0
1.59,57.0,7.5,7.55,4.61,True,False,False,False,False,False,9494.0
1.73,60.0,7.75,7.66,4.74,False,True,False,False,True,False,9494.0
1.22,60.0,6.91,7.0,4.14,False,False,True,False,False,False,9495.0
1.02,56.0,6.35,6.5,4.02,False,False,True,False,False,True,9498.0
1.51,58.0,7.32,7.29,3.53,False,True,False,True,False,False,9498.0
1.28,57.0,6.97,6.96,4.32,True,False,False,False,False,False,9498.0
1.02,56.0,6.46,6.49,3.53,True,False,False,False,False,False,9502.0
1.01,56.0,6.45,6.49,3.98,True,False,True,False,False,False,9503.0
1.63,62.0,7.77,7.72,4.51,False,False,False,False,True,False,9504.0
0.7,58.0,7.09,7.01,4.29,False,True,False,False,False,False,9505.0
0.33,57.0,4.47,4.5,2.69,True,False,True,False,False,False,625.0
0.33,56.0,4.36,4.4,2.78,False,False,False,False,False,False,625.0
0.33,56.0,5.7,4.42,2.8,False,False,False,False,False,False,625.0
0.3,56.0,4.26,4.31,2.67,False,False,False,False,False,True,626.0
0.3,56.0,4.33,4.36,2.67,True,False,False,False,False,False,626.0
0.42,54.0,4.85,4.87,3.0,True,False,False,False,True,False,626.0
0.38,57.0,4.62,4.66,2.86,True,False,False,True,False,False,626.0
0.7,53.0,4.57,4.59,2.85,True,False,False,False,False,False,626.0
0.36,54.0,4.58,5.71,2.85,True,False,False,False,False,False,626.0
0.42,58.0,4.76,4.8,2.99,False,True,False,True,False,False,626.0
0.34,56.0,4.47,4.5,2.78,True,False,False,False,False,False,626.0
0.34,57.0,4.48,4.51,2.75,True,False,False,False,False,False,626.0
0.34,59.0,4.42,4.48,2.76,False,False,False,False,False,False,626.0
0.34,59.0,4.42,4.45,2.78,False,True,False,False,False,False,626.0
0.34,61.0,4.5,4.53,2.7,False,False,False,False,False,False,626.0
0.34,60.0,4.5,4.54,2.72,False,False,False,False,False,False,626.0
0.31,54.0,4.36,4.4,2.72,True,False,False,False,False,False,626.0
0.31,56.0,5.7,4.44,2.66,True,False,True,False,False,False,626.0
0.34,61.0,4.5,4.53,2.69,False,False,False,False,False,False,626.0
0.34,57.0,4.51,4.53,2.73,True,False,False,False,False,False,626.0
0.34,58.0,4.44,4.48,2.8,False,False,False,False,False,False,626.0
0.34,57.0,4.52,4.56,2.73,True,False,False,False,False,False,626.0
0.34,55.0,4.45,4.5,2.81,False,False,False,False,False,False,626.0
0.34,53.0,4.51,4.53,2.78,True,False,False,False,False,False,626.0
0.34,58.0,4.47,4.49,2.74,False,True,False,False,False,False,626.0
0.42,60.0,4.78,4.82,2.94,False,False,False,True,False,False,626.0
0.34,58.0,4.43,4.52,2.77,False,False,False,True,False,True,626.0
0.34,57.0,4.44,4.48,2.78,True,False,False,False,False,False,626.0
0.34,59.0,4.55,4.57,2.72,False,False,False,False,False,False,626.0
0.34,56.0,4.45,4.48,2.8,True,False,False,False,False,False,626.0
1.04,59.0,6.53,6.49,4.01,False,True,False,False,False,False,9505.0
1.11,57.0,5.7,6.74,4.14,True,False,False,False,False,False,9507.0
1.73,59.0,7.72,7.76,4.71,False,False,False,False,False,False,2401.0
1.51,58.0,7.38,7.34,4.56,False,True,False,False,False,False,9511.0
1.51,53.0,7.34,7.25,4.6,False,False,False,True,False,False,9513.0
1.24,60.0,6.83,6.8,4.25,False,True,False,False,False,False,9513.0
1.51,59.0,7.26,7.19,4.58,False,False,True,False,True,False,9513.0
1.51,58.0,7.31,5.71,4.6,False,False,True,False,True,False,9513.0
1.51,60.0,7.37,7.27,4.47,False,True,True,False,True,False,9513.0
1.51,57.0,7.29,7.23,4.57,True,False,True,False,True,False,9513.0
1.51,59.0,7.3,7.28,4.59,False,True,False,True,False,False,9513.0
1.5,58.0,7.21,7.28,4.51,False,False,False,False,False,False,9515.0
1.14,55.0,6.71,6.64,4.17,True,False,True,False,False,False,9516.0
1.57,57.0,7.5,7.45,4.59,True,False,False,False,False,False,9516.0
1.18,58.0,6.87,5.71,4.2,False,True,False,False,False,False,9516.0
1.5,59.0,7.19,7.26,4.53,False,False,False,True,False,False,9519.0
1.39,52.0,7.24,7.25,4.48,True,False,False,False,False,False,9519.0
1.02,56.3,6.48,6.52,3.97,True,False,False,False,False,False,9521.0
0.7,56.0,7.57,7.5,4.69,True,False,False,False,False,False,9521.0
1.5,57.0,7.26,7.35,4.5,False,False,False,False,False,False,9523.0
1.19,59.0,6.84,6.81,4.15,True,False,False,False,False,False,9524.0
1.13,59.0,6.71,6.78,4.13,False,True,False,False,False,False,9525.0
1.23,55.0,6.93,6.95,4.23,True,False,False,False,False,False,9525.0
1.62,59.0,7.55,7.52,4.66,False,True,True,False,True,False,9526.0
1.16,57.0,6.72,6.74,4.17,True,False,False,False,False,True,9526.0
1.62,59.0,7.62,7.57,4.62,False,True,True,False,True,False,9526.0
1.62,65.0,7.69,7.59,4.55,False,False,False,True,False,False,9526.0
1.75,58.0,7.75,7.69,4.75,False,True,False,False,False,False,9526.0
1.52,59.0,7.29,7.36,4.55,False,True,False,False,False,False,9527.0
1.52,58.0,7.39,5.71,4.52,False,True,False,False,False,False,9527.0
1.2,56.0,6.85,6.87,4.16,False,False,True,False,False,False,9529.0
1.55,55.0,7.54,7.51,4.57,True,False,False,False,True,False,9530.0
1.52,57.0,7.38,7.41,4.49,True,False,False,False,False,False,9530.0
1.54,56.0,7.44,7.41,4.58,True,False,False,False,True,False,9530.0
1.07,57.0,6.59,6.54,4.04,True,False,False,False,False,False,9532.0
1.5,55.0,7.3,7.26,4.61,False,False,False,True,False,False,9533.0
1.5,57.0,7.24,7.28,4.56,True,False,False,True,False,False,9533.0
1.5,56.0,7.38,7.46,4.49,True,False,False,True,False,False,9533.0
1.52,57.0,7.36,7.32,4.59,True,False,False,False,True,False,9533.0
1.18,58.0,6.94,6.9,4.13,False,True,False,False,False,False,9537.0
1.13,59.0,6.82,6.87,4.08,False,False,False,False,False,False,9539.0
1.51,56.0,7.12,5.71,4.68,False,False,True,False,False,False,9539.0
1.76,55.0,7.76,7.79,4.76,True,False,False,True,True,False,9540.0
1.9,58.0,8.1,8.21,4.83,False,False,False,False,False,False,9540.0
1.3,55.0,7.0,6.93,4.34,True,False,False,False,False,False,9540.0
1.52,58.0,7.32,7.34,4.59,True,False,False,False,False,False,9541.0
1.21,59.0,6.86,6.82,4.16,False,True,True,False,False,False,9541.0
1.21,60.0,6.91,6.89,4.11,False,True,False,False,False,False,9541.0
1.21,58.0,7.06,6.95,4.1,False,True,False,False,False,False,2401.0
1.42,57.0,7.08,6.99,4.48,False,False,False,False,False,False,9542.0
1.08,56.0,6.59,6.63,4.04,True,False,False,False,False,False,9545.0
1.23,57.0,6.94,6.9,4.27,True,False,False,False,False,False,9547.0
1.06,57.0,6.56,6.59,4.03,True,False,False,False,False,False,9547.0
1.27,59.0,6.96,6.98,4.25,True,False,False,False,False,False,9547.0
1.6,56.0,7.51,7.39,4.67,True,False,False,False,False,False,9548.0
1.5,59.0,7.26,7.33,4.53,False,False,True,False,True,False,9548.0
1.28,55.0,7.01,7.05,4.32,True,False,False,False,False,False,9548.0
1.11,59.0,6.82,6.79,4.03,False,True,False,False,False,False,9548.0
2.0,55.0,7.9,7.67,5.35,False,False,False,False,True,False,9549.0
1.02,59.0,6.41,6.36,4.0,False,True,False,False,False,True,9550.0
1.72,59.0,7.62,7.55,4.72,False,True,False,False,False,False,9551.0
1.72,57.0,7.67,7.63,4.74,False,True,False,False,False,False,9551.0
1.49,60.0,7.24,7.31,4.56,False,False,False,False,False,False,9552.0
1.52,58.0,7.26,7.34,4.53,False,False,False,False,True,False,9552.0
1.04,58.0,6.54,6.46,4.03,True,False,True,False,False,False,9552.0
1.05,56.0,6.54,6.59,4.03,True,False,False,False,False,False,9555.0
1.57,56.0,7.45,7.48,4.61,True,False,False,True,False,False,9555.0
1.51,57.0,7.17,7.24,4.66,False,False,False,False,True,False,9555.0
1.53,59.0,5.7,7.35,4.54,False,True,False,False,False,True,9555.0
1.63,58.0,7.4,7.48,4.74,False,False,False,True,False,False,9556.0
1.63,57.0,7.54,7.57,4.72,False,False,False,False,True,False,9556.0
1.55,56.0,7.56,7.59,4.51,False,False,True,False,True,False,9557.0
1.52,58.0,7.44,7.38,4.53,False,True,False,True,False,False,9557.0
1.52,62.0,7.42,7.37,4.48,False,True,False,False,True,False,9561.0
1.54,56.0,7.45,7.42,4.54,True,False,False,False,False,False,9562.0
1.53,56.0,7.46,7.43,4.56,True,False,False,False,True,False,9562.0
1.55,57.0,7.47,7.43,4.59,True,False,False,False,False,False,9565.0
1.22,57.0,6.89,6.94,4.2,True,False,False,False,False,False,9568.0
1.24,54.0,6.95,6.91,4.27,True,False,False,False,False,False,9569.0
1.51,57.0,7.3,7.34,4.57,True,False,False,False,False,False,9569.0
1.51,56.0,7.23,7.29,4.5,True,False,False,True,False,False,9569.0
1.2,56.0,6.89,6.86,4.21,True,False,False,False,False,True,9570.0
1.32,54.0,7.05,7.06,4.37,True,False,False,False,False,False,9571.0
1.53,57.0,7.31,7.4,4.54,False,True,False,False,False,False,9572.0
1.32,55.0,6.98,7.03,4.35,True,False,False,False,False,True,9572.0
1.5,63.0,7.42,7.38,4.35,False,False,False,False,False,False,9573.0
1.23,57.0,6.99,6.96,4.17,False,True,False,False,False,False,9574.0
1.2,59.0,6.89,7.07,4.1,False,False,False,False,False,False,9574.0
1.52,57.0,7.53,7.49,4.51,True,False,True,False,True,False,9576.0
1.52,59.0,7.31,7.26,4.58,False,True,False,False,True,False,9576.0
1.52,63.0,7.26,7.23,4.51,False,False,False,True,False,False,9576.0
1.5,62.0,7.55,7.49,4.45,False,True,False,False,False,False,9576.0
1.32,57.0,7.13,7.07,4.34,True,False,False,False,False,False,9580.0
1.35,58.0,7.16,7.12,4.36,False,True,False,False,False,False,9580.0
1.76,58.0,7.7,7.62,4.74,False,True,True,False,True,False,9580.0
1.22,55.0,6.82,6.86,4.28,True,False,False,False,False,False,9581.0
1.22,57.0,6.84,6.89,4.22,True,False,False,False,False,False,9581.0
1.22,60.0,6.74,6.79,4.22,False,True,False,False,False,False,9581.0
1.51,57.0,7.14,7.21,4.56,False,False,False,True,False,False,9581.0
1.7,58.0,7.55,7.59,4.76,False,False,False,False,False,False,9586.0
1.5,57.0,7.26,7.31,4.56,True,False,False,True,False,False,9586.0
1.25,55.0,6.91,6.95,4.3,True,False,False,False,False,False,9586.0
1.2,57.0,6.73,6.78,4.25,False,False,False,False,False,False,9586.0
1.19,57.0,6.8,6.85,4.14,True,False,False,False,False,False,9587.0
1.25,57.0,6.96,6.99,4.25,True,False,False,False,False,False,9590.0
1.52,56.0,7.26,7.33,4.64,False,False,False,False,False,True,9593.0
1.2,55.0,6.87,6.78,4.19,True,False,False,False,False,False,9596.0
1.02,58.0,6.36,6.4,4.0,False,False,False,False,False,False,9596.0
1.53,57.0,7.39,7.33,4.58,True,False,False,True,False,False,9596.0
1.53,57.0,7.39,7.32,4.6,True,False,False,False,True,False,9596.0
1.53,58.0,7.45,7.41,4.54,False,True,False,False,False,False,9596.0
1.53,60.0,7.34,7.28,4.58,False,True,False,False,True,False,9596.0
1.7,59.0,7.76,7.66,4.61,False,True,True,False,True,False,9596.0
1.2,57.0,6.89,6.85,4.17,True,False,False,False,False,False,9596.0
1.02,58.0,6.42,6.45,4.01,True,False,False,False,False,False,9598.0
1.03,57.0,6.49,6.38,4.03,True,False,False,False,False,True,9598.0
1.54,59.0,7.52,7.57,4.54,True,False,False,True,False,False,9600.0
1.55,59.0,7.47,7.45,4.46,False,True,False,False,False,False,9600.0
1.62,57.0,7.45,7.51,4.67,True,False,False,True,False,False,9604.0
1.2,57.0,6.87,6.94,4.15,True,False,False,False,False,True,9604.0
0.7,59.0,7.71,7.66,4.75,False,True,False,False,False,False,9607.0
1.2,56.0,6.73,6.75,4.23,False,False,False,False,False,True,9609.0
1.56,62.0,7.66,7.72,4.4,False,False,False,True,False,False,9609.0
2.0,57.0,8.01,7.96,5.19,False,False,False,True,True,False,9610.0
1.5,57.0,5.7,7.3,4.55,False,False,False,True,False,False,9611.0
1.61,55.0,7.54,7.48,4.71,True,False,False,True,False,False,9611.0
1.12,58.0,6.7,6.67,4.09,False,True,False,False,False,False,9612.0
1.5,54.0,7.19,7.27,4.63,False,False,False,True,False,False,9618.0
1.5,53.0,7.4,7.35,4.57,True,False,False,True,False,False,9618.0
1.71,57.0,7.67,7.61,4.73,True,False,False,False,False,False,9618.0
1.5,58.0,7.14,7.17,4.58,False,False,False,False,False,False,9620.0
0.7,56.0,7.13,7.2,4.39,True,False,False,False,False,False,9621.0
1.05,55.0,6.54,6.55,4.04,True,False,True,False,False,False,9624.0
1.54,56.0,7.45,7.43,4.53,True,False,False,False,True,False,9624.0
1.11,57.0,6.65,6.7,4.08,True,False,True,False,False,False,9625.0
1.2,55.0,6.81,6.87,4.24,True,False,False,False,False,False,9625.0
1.2,58.0,6.76,6.8,4.2,True,False,False,False,False,False,9625.0
1.06,57.0,6.49,6.54,4.04,True,False,False,False,False,False,9625.0
1.67,57.0,7.66,7.61,4.7,False,True,False,False,True,False,2401.0
1.51,58.0,7.43,7.48,4.45,False,False,False,False,True,False,9627.0
1.01,57.0,6.5,6.35,4.0,False,True,False,False,False,False,9627.0
1.17,56.0,6.77,6.83,4.18,True,False,False,False,False,False,9630.0
1.64,59.0,7.61,7.65,4.63,True,False,False,False,True,False,9632.0
1.22,57.0,6.85,6.81,4.25,True,False,False,False,False,False,9633.0
1.12,57.0,6.69,6.66,4.1,True,False,False,False,False,False,9634.0
0.91,56.0,6.18,6.23,3.83,True,False,True,False,False,True,9636.0
1.51,63.0,7.34,7.28,4.52,False,False,False,True,False,False,9640.0
1.51,58.0,7.51,7.45,4.49,False,True,False,True,False,False,9640.0
1.1,56.0,6.65,6.68,4.08,True,False,False,False,False,False,9641.0
1.2,55.0,6.81,6.83,4.23,True,False,False,False,False,False,9641.0
1.01,56.0,6.32,6.37,4.02,False,False,True,False,False,False,9642.0
1.52,59.0,7.43,7.49,4.54,False,False,False,False,False,False,9642.0
1.5,58.0,7.34,7.44,4.52,False,True,False,False,False,False,9645.0
1.5,59.0,7.31,7.39,4.52,False,False,False,False,False,False,9645.0
1.06,56.0,6.56,6.62,4.04,True,False,False,False,False,False,9645.0
1.02,56.0,6.44,6.42,4.01,True,False,False,False,False,True,9645.0
1.51,62.0,7.31,7.21,4.57,False,True,True,False,False,False,9647.0
1.18,55.0,6.87,6.8,4.15,False,True,False,False,False,False,9648.0
1.09,56.0,6.63,6.59,4.12,True,False,False,False,False,False,9650.0
2.03,63.0,7.89,7.84,5.02,False,False,False,True,True,False,9651.0
1.44,58.0,7.2,7.14,4.51,False,True,False,False,False,False,9653.0
1.21,61.0,6.79,6.87,4.17,False,False,False,False,False,False,9656.0
2.01,60.0,8.04,7.95,5.0,False,True,False,True,True,False,9658.0
2.01,60.0,8.1,8.03,5.01,True,False,False,True,True,False,9658.0
2.01,59.0,8.04,7.97,5.04,True,False,False,True,True,False,9658.0
1.76,58.0,7.7,7.65,4.79,False,True,False,True,False,False,9659.0
1.76,55.0,7.69,7.64,4.8,True,False,False,False,True,False,9659.0
1.54,59.0,7.61,7.53,4.53,False,True,False,True,False,False,9659.0
1.0,64.0,6.42,6.4,3.89,False,False,False,False,False,False,9660.0
1.23,54.0,6.82,6.85,4.27,True,False,False,False,False,False,9660.0
1.0,58.0,6.42,6.37,3.92,False,True,False,False,False,False,9660.0
1.5,63.0,7.3,7.27,4.42,False,False,False,False,False,False,9660.0
1.75,57.0,7.71,7.66,4.77,True,False,False,False,False,False,9663.0
1.51,58.0,5.7,7.3,4.59,False,False,False,False,False,False,9664.0
1.52,58.0,7.34,7.4,4.57,False,False,False,True,False,False,9664.0
1.77,59.0,7.67,7.66,4.8,False,True,False,False,True,False,9664.0
2.68,57.0,8.81,8.77,5.58,False,False,False,True,False,False,9665.0
1.01,60.0,6.4,6.34,4.0,False,False,False,False,False,True,9667.0
1.09,55.0,6.52,5.71,4.1,True,False,False,False,False,False,9668.0
1.1,56.0,6.63,6.66,4.09,True,False,False,False,False,False,9669.0
1.51,62.0,7.21,7.15,4.6,False,False,False,False,False,False,9674.0
1.2,58.0,6.74,6.67,4.19,False,True,False,False,False,False,9677.0
1.44,58.0,7.01,6.96,4.44,False,False,False,False,False,False,9677.0
1.51,61.0,7.49,7.63,4.34,False,False,False,False,False,False,9678.0
1.06,55.0,6.46,6.51,4.11,False,False,True,False,False,False,9680.0
1.07,55.0,6.69,6.71,4.01,False,False,False,False,False,False,9681.0
1.6,56.0,7.47,7.51,4.65,True,False,False,False,False,False,9681.0
1.51,62.0,7.25,7.29,4.49,False,False,False,False,False,False,9681.0
1.51,59.0,7.44,7.41,4.49,False,True,False,True,False,False,9682.0
1.7,55.0,7.58,7.52,4.87,False,False,False,False,True,False,9682.0
1.33,61.0,7.21,7.17,4.21,False,True,False,False,False,False,9682.0
1.33,59.0,7.02,6.97,4.36,False,True,False,False,False,False,9682.0
1.62,60.0,7.5,7.57,4.67,False,False,False,True,False,False,9683.0
1.7,58.0,7.52,7.54,4.79,False,False,False,False,False,False,9683.0
1.45,61.0,7.32,7.41,4.46,False,False,False,True,False,False,9683.0
1.57,54.0,7.46,7.49,4.64,True,False,False,False,False,False,9683.0
1.03,57.0,6.47,6.52,3.99,True,False,False,False,False,True,9691.0
1.65,61.0,7.7,7.65,4.64,False,True,False,False,True,False,9693.0
1.23,58.0,7.06,7.09,4.18,False,False,False,False,False,False,9694.0
1.51,59.0,7.28,5.71,4.54,True,False,False,False,False,False,9694.0
1.12,57.0,6.68,6.75,4.1,True,False,False,False,False,False,9694.0
1.51,56.0,7.32,7.38,4.61,True,False,False,False,False,False,9694.0
1.63,56.0,7.64,7.56,4.66,True,False,False,True,False,False,9694.0
1.5,57.0,7.53,7.47,4.41,False,True,False,False,False,False,9697.0
1.5,58.0,7.33,7.28,4.56,False,True,False,False,False,False,9697.0
1.57,61.0,7.37,7.41,4.65,False,False,False,False,True,False,9698.0
1.13,59.0,6.78,6.71,4.13,False,True,False,False,False,False,9698.0
1.23,55.0,6.95,6.93,4.23,True,False,False,False,False,False,9698.0
1.33,57.0,6.96,7.01,4.38,False,True,False,False,False,False,9699.0
1.52,58.0,7.44,7.39,4.52,False,True,False,False,False,False,9700.0
1.52,57.0,7.43,7.32,4.56,True,False,False,False,False,False,9700.0
1.5,62.0,7.64,7.61,4.36,False,False,False,True,False,False,9702.0
1.5,62.0,7.64,7.61,4.36,False,False,False,True,False,False,9702.0
1.25,58.0,6.98,6.93,4.23,False,True,False,False,False,False,9702.0
1.07,55.0,6.59,6.66,4.06,True,False,False,False,False,True,9703.0
1.52,57.0,7.41,7.38,4.49,True,False,False,False,False,False,9704.0
1.77,59.0,7.83,7.71,4.76,False,True,False,False,False,False,9704.0
1.51,60.0,7.42,7.46,4.5,False,False,False,True,False,False,9704.0
1.55,55.0,7.54,7.51,4.57,True,False,False,False,True,False,9704.0
1.52,61.0,7.46,7.42,4.51,False,True,False,False,False,False,9704.0
1.52,64.0,7.18,7.16,4.63,False,False,False,False,False,False,9704.0
1.04,57.0,6.42,6.45,4.04,False,False,True,False,False,False,9705.0
1.59,59.0,7.69,7.61,4.5,False,True,True,False,False,False,9705.0
1.22,58.0,6.97,6.99,4.14,False,False,False,False,False,False,9706.0
1.5,55.0,7.26,7.37,4.57,False,False,False,False,False,False,9706.0
1.71,59.0,7.65,7.72,4.7,False,False,False,False,False,False,9707.0
1.59,58.0,7.51,7.45,4.65,False,True,False,False,False,False,9707.0
1.18,54.0,6.74,6.79,4.22,True,False,True,False,False,False,9709.0
1.51,59.0,7.39,7.44,4.47,False,True,False,False,False,False,9710.0
1.12,56.0,6.65,6.68,4.13,True,False,True,False,False,False,9710.0
1.01,59.0,6.42,6.39,3.96,False,True,True,False,False,False,9711.0
